Date last modified: 31-OCT-2023 (J. DAWLEY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADDED LINE,,,Size and Type Removed/Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corrections/Changes Highlighted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type Of Thread,Type Of Thread,Type Of Thread,Type Of Thread,,,,,,,,,,,,,,,,,,,,,,,,,
EDB Section,Section Name,Group,Group Name,Sub-Division,Sub-Division Name,Nominal Size,"Outside Diameter, inches",Outside Diameter (Min),Outside Diameter (Max),Average Outside Diameter Tolerance in.,Identification,Pipe Schedule,"Wall Thickness, inches",Pressure Class,Preferred Size,"Wall Thickness, in. Min","Wall Thickness, in. Maxc","Min Reinforced Wall Thickness, in.",Wall Thickness Tolerance +/-,"Wall Thickness Tolerance, in, all plus","Wall Thickness Tolerance, Average Outside Diameter, all minus","Internal Diameter, inches",Internal Area Square Inches,"Internal Diameter, feet","Internal Area, square feet","e/D, Relative Roughness","e, Absolute Roughness, feet","t/D, Ratio of Nominal Wall Thickness to Nominal Outside Diameter","Diameter Roundness Tolerances, percent of outside diameter (Expressed to the nearest 0.001 in. Nearest 0.01 mm.","Diameter Roundness Tolerances, (Expressed to the nearest 0.001 in. Nearest 0.01 mm.)",Out of Roundness Max. & Min. In. (+/-),"Nominal Weight, Threads and Coupling, lb. per ft.","Plain-End Weight
lb/ft Nom","Plain-End Weight
lb/ft Max",Plain-End Weight lb/100 ft,Types of Ends,"Upset Ends, Foe Weld-on Tool Joints",Grade,Short,Long,Buttress,Extreme Line,Form,Type,"Maximum Allowable Residue, grams per linear foot",ALLOY,"Nominal Composition, Copper, percent","Nominal Composition, Nickel, percent",Reference Page number(s),Reference Table/figure number,STANDARD 1,STANDARD 2,STANDARD 3,ANSI,ANSI-Sub,ASTM,ASTM-Sub,API,OTHER,TITLE,Footnote 1,Footnote 2,Footnote 3,Note a,Note b,Note c,Note d
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,2.5,2.625,,,0.002,,,0.08,,,,,,0.008,,,2.465,4.772255955,0.205416667,0.0331407,2.43E-05,0.000005,0.03047619,0.01,0.02625,,,2.48,,,,,,,,,,Drawn,L,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,2.5,2.625,,,0.005,,,0.095,,,,,,0.01,,,2.435,4.656802425,0.202916667,0.0323389,2.46E-05,0.000005,0.036190476,0.01,0.02625,,,2.93,,,,,,,,,,Annealed,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,,,,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,2.5,2.625,,,0.002,,,0.095,,,,,,0.01,,,2.435,4.656802425,0.202916667,0.0323389,2.46E-05,0.000005,0.036190476,0.01,0.02625,,,2.93,,,,,,,,,,Drawn,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,3,3.125,,,0.005,,,0.072,,,,,,0.007,,,2.981,6.979331609,0.248416667,0.0484676,2.01E-05,0.000005,0.02304,0.015,0.046875,,,2.68,,,,,,,,,,Annealed,M,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,3,3.125,,,0.002,,,0.072,,,,,,0.007,,,2.981,6.979331609,0.248416667,0.0484676,2.01E-05,0.000005,0.02304,0.015,0.046875,,,2.68,,,,,,,,,,Drawn,M,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,3,3.125,,,0.005,,,0.09,,,,,,0.009,,,2.945,6.811777906,0.245416667,0.047304,2.04E-05,0.000005,0.0288,0.015,0.046875,,,3.33,,,,,,,,,,Annealed,L,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,3,3.125,,,0.002,,,0.09,,,,,,0.009,,,2.945,6.811777906,0.245416667,0.047304,2.04E-05,0.000005,0.0288,0.015,0.046875,,,3.33,,,,,,,,,,Drawn,L,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,3,3.125,,,0.005,,,0.109,,,,,,0.011,,,2.907,6.637124204,0.24225,0.0460911,2.06E-05,0.000005,0.03488,0.01,0.03125,,,4,,,,,,,,,,Annealed,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,,,,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,3,3.125,,,0.002,,,0.109,,,,,,0.011,,,2.907,6.637124204,0.24225,0.0460911,2.06E-05,0.000005,0.03488,0.01,0.03125,,,4,,,,,,,,,,Drawn,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,3.5,6.625,,,0.005,,,0.083,,,,,,0.008,,,6.459,32.76577544,0.53825,0.2275401,9.29E-06,0.000005,0.012528302,0.015,0.099375,,,3.58,,,,,,,,,,Annealed,M,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,3.5,6.625,,,0.002,,,0.083,,,,,,0.008,,,6.459,32.76577544,0.53825,0.2275401,9.29E-06,0.000005,0.012528302,0.015,0.099375,,,3.58,,,,,,,,,,Drawn,M,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,3.5,6.625,,,0.005,,,0.1,,,,,,0.01,,,6.425,32.42172706,0.535416667,0.2251509,9.34E-06,0.000005,0.01509434,0.015,0.099375,,,4.29,,,,,,,,,,Annealed,L,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,3.5,6.625,,,0.002,,,0.1,,,,,,0.01,,,6.425,32.42172706,0.535416667,0.2251509,9.34E-06,0.000005,0.01509434,0.015,0.099375,,,4.29,,,,,,,,,,Drawn,L,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,3.5,6.625,,,0.005,,,0.12,,,,,,0.012,,,6.385,32.01928904,0.532083333,0.2223562,9.40E-06,0.000005,0.018113208,0.015,0.099375,,,5.12,,,,,,,,,,Annealed,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,,,,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,3.5,6.625,,,0.002,,,0.12,,,,,,0.012,,,6.385,32.01928904,0.532083333,0.2223562,9.40E-06,0.000005,0.018113208,0.015,0.099375,,,5.12,,,,,,,,,,Drawn,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,4,4.125,,,0.005,,,0.095,,,,,,0.01,,,3.935,12.16128188,0.327916667,0.0844533,1.52E-05,0.000005,0.023030303,0.015,0.061875,,,4.66,,,,,,,,,,Annealed,M,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,4,4.125,,,0.002,,,0.095,,,,,,0.01,,,3.935,12.16128188,0.327916667,0.0844533,1.52E-05,0.000005,0.023030303,0.015,0.061875,,,4.66,,,,,,,,,,Drawn,M,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,4,4.125,,,0.005,,,0.11,,,,,,0.011,,,3.905,11.97655623,0.325416667,0.0831705,1.54E-05,0.000005,0.026666667,0.015,0.061875,,,5.38,,,,,,,,,,Annealed,L,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,4,4.125,,,0.002,,,0.11,,,,,,0.011,,,3.905,11.97655623,0.325416667,0.0831705,1.54E-05,0.000005,0.026666667,0.015,0.061875,,,5.38,,,,,,,,,,Drawn,L,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,4,4.125,,,0.005,,,0.134,,,,,,0.013,,,3.857,11.68393572,0.321416667,0.0811384,1.56E-05,0.000005,0.032484848,0.01,0.04125,,,6.51,,,,,,,,,,Annealed,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,,,,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,4,4.125,,,0.002,,,0.134,,,,,,0.013,,,3.857,11.68393572,0.321416667,0.0811384,1.56E-05,0.000005,0.032484848,0.01,0.04125,,,6.51,,,,,,,,,,Drawn,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,5,5.125,,,0.005,,,0.109,,,,,,0.011,,,4.907,18.9113267,0.408916667,0.1313287,1.22E-05,0.000005,0.021268293,0.015,0.076875,,,6.66,,,,,,,,,,Annealed,M,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,5,5.125,,,0.002,,,0.109,,,,,,0.011,,,4.907,18.9113267,0.408916667,0.1313287,1.22E-05,0.000005,0.021268293,0.015,0.076875,,,6.66,,,,,,,,,,Drawn,M,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,5,5.125,,,0.005,,,0.125,,,,,,0.012,,,4.875,18.66547823,0.40625,0.1296214,1.23E-05,0.000005,0.024390244,0.015,0.076875,,,7.61,,,,,,,,,,Annealed,L,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,5,5.125,,,0.002,,,0.125,,,,,,0.012,,,4.875,18.66547823,0.40625,0.1296214,1.23E-05,0.000005,0.024390244,0.015,0.076875,,,7.61,,,,,,,,,,Drawn,L,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,5,5.125,,,0.005,,,0.16,,,,,,0.016,,,4.805,18.13329243,0.400416667,0.1259256,1.25E-05,0.000005,0.031219512,0.01,0.05125,,,9.67,,,,,,,,,,Annealed,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,,,,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,5,5.125,,,0.002,,,0.16,,,,,,0.016,,,4.805,18.13329243,0.400416667,0.1259256,1.25E-05,0.000005,0.031219512,0.01,0.05125,,,9.67,,,,,,,,,,Drawn,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,6,6.125,,,0.005,,,0.122,,,,,,0.012,,,5.881,27.16390733,0.490083333,0.1886382,1.02E-05,0.000005,0.019918367,0.015,0.091875,,,8.92,,,,,,,,,,Annealed,M,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,6,6.125,,,0.002,,,0.122,,,,,,0.012,,,5.881,27.16390733,0.490083333,0.1886382,1.02E-05,0.000005,0.019918367,0.015,0.091875,,,8.92,,,,,,,,,,Drawn,M,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,6,6.125,,,0.005,,,0.14,,,,,,0.014,,,5.845,26.83236249,0.487083333,0.1863359,1.03E-05,0.000005,0.022857143,0.015,0.091875,,,10.2,,,,,,,,,,Annealed,L,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,6,6.125,,,0.002,,,0.14,,,,,,0.014,,,5.845,26.83236249,0.487083333,0.1863359,1.03E-05,0.000005,0.022857143,0.015,0.091875,,,10.2,,,,,,,,,,Drawn,L,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,6,6.125,,,0.005,,,0.192,,,,,,0.019,,,5.741,25.88600168,0.478416667,0.1797639,1.05E-05,0.000005,0.031346939,0.01,0.06125,,,13.9,,,,,,,,,,Annealed,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,,,,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,6,6.125,,,0.002,,,0.192,,,,,,0.019,,,5.741,25.88600168,0.478416667,0.1797639,1.05E-05,0.000005,0.031346939,0.01,0.06125,,,13.9,,,,,,,,,,Drawn,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,8,8.125,,,0.006,,,0.17,,,,,,0.017,,,7.785,47.60001781,0.64875,0.3305557,7.71E-06,0.000005,0.020923077,0.015,0.121875,,,16.5,,,,,,,,,,Annealed,M,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,8,8.125,,,-0.5,,,0.17,,,,,,0.017,,,7.785,47.60001781,0.64875,0.3305557,7.71E-06,0.000005,0.020923077,0.015,0.121875,,,16.5,,,,,,,,,,Drawn,M,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,8,8.125,,,0.006,,,0.2,,,,,,0.02,,,7.725,46.86912627,0.64375,0.32548,7.77E-06,0.000005,0.024615385,0.015,0.121875,,,19.3,,,,,,,,,,Annealed,L,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,8,8.125,,,-0.5,,,0.2,,,,,,0.02,,,7.725,46.86912627,0.64375,0.32548,7.77E-06,0.000005,0.024615385,0.015,0.121875,,,19.3,,,,,,,,,,Drawn,L,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,8,8.125,,,0.006,,,0.271,,,,,,0.027,,,7.583,45.16187801,0.631916667,0.3136242,7.91E-06,0.000005,0.033353846,0.01,0.08125,,,25.9,,,,,,,,,,Annealed,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,,,,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,8,8.125,,,-0.5,,,0.271,,,,,,0.027,,,7.583,45.16187801,0.631916667,0.3136242,7.91E-06,0.000005,0.033353846,0.01,0.08125,,,25.9,,,,,,,,,,Drawn,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,10,10.125,,,0.008,,,0.212,,,,,,0.021,,,9.701,73.9133507,0.808416667,0.5132872,6.18E-06,0.000005,0.020938272,0.015,0.151875,,,25.6,,,,,,,,,,Annealed,M,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,10,10.125,,,-0.333333333,,,0.212,,,,,,0.021,,,9.701,73.9133507,0.808416667,0.5132872,6.18E-06,0.000005,0.020938272,0.015,0.151875,,,25.6,,,,,,,,,,Drawn,M,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,10,10.125,,,0.008,,,0.25,,,,,,0.025,,,9.625,72.75977673,0.802083333,0.5052762,6.23E-06,0.000005,0.024691358,0.015,0.151875,,,30.1,,,,,,,,,,Annealed,L,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,10,10.125,,,-0.333333333,,,0.25,,,,,,0.025,,,9.625,72.75977673,0.802083333,0.5052762,6.23E-06,0.000005,0.024691358,0.015,0.151875,,,30.1,,,,,,,,,,Drawn,L,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,10,10.125,,,0.008,,,0.338,,,,,,0.034,,,9.449,70.12317625,0.787416667,0.4869665,6.35E-06,0.000005,0.033382716,0.01,0.10125,,,40.3,,,,,,,,,,Annealed,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,,,,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,10,10.125,,,-0.4,,,0.338,,,,,,0.034,,,9.449,70.12317625,0.787416667,0.4869665,6.35E-06,0.000005,0.033382716,0.01,0.10125,,,40.3,,,,,,,,,,Drawn,K,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
IV,Characteristics of Piping Materials,C,Non-Ferrous Pipe and Tubing,6,Copper water tube - seamless - plumbing and fluid conveyance tubing,12,12.125,,,0.008,,,0.254,,,,,,0.025,,,11.617,105.9931649,0.968083333,0.7360636,5.16E-06,0.000005,0.020948454,0.015,0.181875,,,36.7,,,,,,,,,,Annealed,M,,,,,Page 2,Table 1,ASTM B88-22,,,,,ASTM A88-20,,,,,,,,"The average outside diameter of the tube is the average of the maximum and minimum outside diameter, as determined at any one cross section of the tube.",Maximum deviation at any one point,Indicates that the material is not generally available or that no tolerance has been established.,
